,0
0,0.04479477829292816
1,0.052749999018057055
2,0.046109155206577046
3,0.012330172116089087
4,0.021516182472076633
5,0.07457462237783302
6,0.028552504788836912
7,0.02887330822351111
8,0.020806290690914362
9,0.038070106662483345
10,0.026708505545594688
11,0.01446746000366337
12,0.029366877849836204
13,0.050502563558304486
14,0.008734900400450395
15,0.0038202241746854186
16,0.007130421852200484
17,0.007901796971430335
18,0.005431469620281114
19,0.013478591448778651
20,0.008201868302751446
21,0.007566350310818732
22,0.0027158789606173315
23,0.007601650615708358
24,0.005107292202661007
25,0.005867659546229577
26,0.008192925937442861
27,0.015108972648281245
28,0.0017936177646679687
29,0.006374597806801256
30,0.0014590765211035864
31,0.004666775670757195
32,0.00266336431415594
33,0.0027737666083267145
34,0.0032874198269560507
35,0.005712502805442181
36,0.0017378899593994193
37,0.003152674007615302
38,0.0020445833700046285
39,0.005301798973074132
40,0.007254909023126818
41,0.00911683931063033
42,0.002164742578943266
43,0.0014166293116177624
44,0.002632516545031395
45,0.005790393845162727
46,0.0032040169356468153
47,0.0009602754266479676
48,0.0022473261537789163
49,0.004842951063919605
50,0.002864584349147392
51,0.0023115295955039375
52,0.0019478685169740282
53,0.0066390330438783045
54,0.008298503337409526
55,0.0045444130563834515
56,0.0029008049164709086
57,0.0016224214850230642
58,0.003347578902271805
59,0.006495713515754334
60,0.0033473727733609473
61,0.002860850707931176
62,0.004019307125068874
63,0.007365656911862
64,0.0024951757813501726
65,0.0059082090106160855
66,0.002062224517430015
67,0.015745604802920702
68,0.00530059342186102
69,0.008054477441360263
70,0.0013484238310662064
71,0.0020289808719861305
72,0.0030644543826460107
73,0.00447629051146423
74,0.004466098624018954
75,0.0022929932238961825
76,0.003467507215564937
77,0.00784368514981073
78,0.001189890918214
79,0.00325519177516799
80,0.0023139873869523846
81,0.0045141762436785565
82,0.00782783624247796
83,0.012466105065296358
84,0.0032173900032265346
85,0.0032559662655772515
86,0.0063183984397696645
87,0.00812138044296331
88,0.00485775500583128
89,0.002788419755101794
90,0.007010266637480303
91,0.006761309363533454
92,0.0025766618471278063
93,0.0035314804436464156
94,0.005989366896587418
95,0.006578268690551325
96,0.00845219075247144
97,0.006974026662408616
98,0.0012345015309655784
99,0.0031686260435511886
100,0.011323789988127544
101,0.006881365253989703
102,0.007946302475654624
103,0.003642749480771809
104,0.007966743233629352
105,0.009516657885236934
106,0.001456687694906236
107,0.003465429793436179
108,0.00827554869999349
109,0.008703605493767946
110,0.00734972467930358
111,0.00706664426371827
