,0
0,0.024052885940082744
1,0.04214860050769691
2,0.03683828106620997
3,0.0060702267298898835
4,0.03698830652940312
5,0.03518015484092903
6,0.016803391707192316
7,0.00966989090953542
8,0.01374359650548319
9,0.00510734938307531
10,0.018177889155812144
11,0.02165979630641226
12,0.018222517402500464
13,0.0687079291747086
14,0.01503234018177701
15,0.0034907714085153987
16,0.0
17,0.0
18,0.0
19,0.004260227821473418
20,0.0
21,0.0
22,0.0
23,0.006160114564315075
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.00413180694152436
30,0.0
31,0.00501802972226698
32,0.0
33,0.0
34,0.0
35,0.002235050018676913
36,0.00437311901199685
37,0.0
38,0.0
39,0.0
40,0.0
41,0.004427669834563796
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.004282878909076735
50,0.0
51,0.0
52,0.0
53,0.0
54,0.004656227003585115
55,0.01204882514814802
56,0.0
57,0.0
58,0.0
59,0.0
60,0.007633043607251856
61,0.0
62,0.0
63,0.005084129312120054
64,0.0
65,0.0
66,0.0
67,0.00443663154516491
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.006142313139624606
78,0.0
79,0.0
80,0.003697752830338072
81,0.0
82,0.00644869147536396
83,0.005077384570726753
84,0.0
85,0.0
86,0.0
87,0.005753210177575114
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0030726630000241437
101,0.0
102,0.0
103,0.005381935190833354
104,0.0
105,0.0
106,0.0
107,0.0
108,0.023351444959504215
109,0.0
110,0.013392478978205816
111,0.020244086012639544
112,0.018209445474212705
113,0.02238617268968547
114,0.03129892008071441
115,0.04400125099256759
116,0.01172521778285332
117,0.018095673126886376
118,0.02164595556407859
119,0.004993072558623278
120,0.0096417593951476
121,0.006852775629347907
122,0.01170014899476412
123,0.017915483222229505
124,0.012929639631641196
125,0.02990025649970985
126,0.004828660209816069
127,0.017659457037931828
128,0.01546086915407475
129,0.0
130,0.015899186043824964
131,0.015162496248819962
132,0.04004572508983141
133,0.005177956859493493
134,0.005212639879231114
135,0.00637016911492216
136,0.004968762434462311
137,0.003949944812058395
138,0.0
139,0.0
140,0.0055433858806323965
141,0.0
142,0.011298005845420445
143,0.0
144,0.0
145,0.0
146,0.006981198971044931
147,0.04227816406302667
148,0.0
149,0.0
150,0.004663965188723714
151,0.0
152,0.0
