,0
0,0.04500342508730397
1,0.0390598965328096
2,0.05127834686540768
3,0.012741290778561017
4,0.023732914631110432
5,0.09462694705524671
6,0.04022464881518282
7,0.013479495663346256
8,0.004076232619453673
9,0.05871195717828453
10,0.02359531570379533
11,0.002333475545474069
12,0.039523665429039456
13,0.0715500551336457
14,0.004678899691506612
15,0.005641839682893189
16,0.0036188490238634055
17,0.007170278796121334
18,0.005151636951148477
19,0.004163067402454619
20,0.003153288231668103
21,0.007363167781027435
22,0.00445047793028878
23,0.005514536248067973
24,0.0017896906552204005
25,0.005101215168238739
26,0.005686850529232709
27,0.010922987574589076
28,0.0012586711159976464
29,0.0020305872920111656
30,0.002357949409404668
31,0.004715243713029607
32,0.0012046050445431507
33,0.002685369812818105
34,0.002569107291486587
35,0.0036215004970707285
36,0.00091018658847613
37,0.0021921695209048066
38,0.0028979474561935956
39,0.007582075423734258
40,0.011866133431552043
41,0.0074245038308989415
42,0.0015754153584164375
43,0.001456224564453438
44,0.0034976245817427954
45,0.006126928993777976
46,0.0021159383234917364
47,0.002676971316500514
48,0.0017957317877154615
49,0.002169042013571665
50,0.002877218598690678
51,0.0038828778485970163
52,0.003980790890097126
53,0.0022553341687620797
54,0.004730461806790304
55,0.00819405440008824
56,0.002572340254126952
57,0.0005233916313007142
58,0.002638334880955028
59,0.017383063477375525
60,0.0025454105296301623
61,0.0023754152195035578
62,0.002458868989211643
63,0.004474257385262814
64,0.005226668655598705
65,0.0028942859836154173
66,0.003329097764993736
67,0.01882561613187112
68,0.00808791747241777
69,0.006596324959628703
70,0.001175264384565377
71,0.005847259178883281
72,0.0024048053160975824
73,0.009046928754176262
74,0.0029638785256913265
75,0.002408582009315558
76,0.0011231576983508891
77,0.004604016102580609
78,0.002073194501012181
79,0.0017656061420632915
80,0.005190150594353827
81,0.007326347208559273
82,0.013729838984009594
83,0.011753796841091424
84,0.0064379445715035625
85,0.002463127215712334
86,0.00469282400256861
87,0.006369364465539588
88,0.0036640556751457603
89,0.002564983753965851
90,0.004661174530559898
91,0.008188445015227778
92,0.0008106089544727908
93,0.0017039279487869312
94,0.006013751620069473
95,0.005121655130112632
96,0.009008663920815875
97,0.008668813321563027
98,0.00616557902233499
99,0.002698444445096771
100,0.006334105306126946
101,0.00785166863849139
102,0.0058135650587978335
103,0.000530342892358716
104,0.002768712063033759
105,0.005031784598857359
106,0.001366950941272615
107,0.0019432792940700433
108,0.005570678328616861
109,0.014698765950227266
110,0.01018335150246538
111,0.012334494470164601
