,0
0,0.039902567213524746
1,0.042338422517065995
2,0.062370784647741616
3,0.027683459212802734
4,0.04827089444441507
5,0.03948388089541489
6,0.026235812666945066
7,0.030421768535504413
8,0.028819699253722995
9,0.06171687042409371
10,0.031693835021045266
11,0.03633763700425614
12,0.040568635218792816
13,0.05737001968996196
14,0.006442314851118212
15,0.0029125321998216104
16,0.010175676068161704
17,0.00466468502625037
18,0.008871317024893697
19,0.01092302693218516
20,0.007163431501294203
21,0.007593387519526363
22,0.007057479354052448
23,0.008318369047869145
24,0.006417810517531348
25,0.009669197353744137
26,0.006332641716785691
27,0.01883144745897809
28,0.0020689164307204737
29,0.0037839446767452206
30,0.001220995720219644
31,0.005692683376857538
32,0.002231509829126792
33,0.001838170264090573
34,0.0020227717904362933
35,0.005456206691799417
36,0.0009532035369327978
37,0.002596232381374739
38,0.001953611502655144
39,0.00457043841441596
40,0.007454963985113967
41,0.0055684737856803645
42,0.0016946981194589478
43,0.002275100017689249
44,0.0030448718584738838
45,0.008589921614631724
46,0.0021866890212171564
47,0.0017126411357079746
48,0.0026036876047754076
49,0.006514106667065157
50,0.0013159516181974714
51,0.0009041984381980242
52,0.0014460979783078346
53,0.0025628654781819143
54,0.004137751526341546
55,0.003922901567923321
56,0.0017390306926083642
57,0.004447981679736724
58,0.005219839705839979
59,0.007913028838819613
60,0.0009395892403256276
61,0.0010332437057501331
62,0.0026858744531370014
63,0.002519075459728536
64,0.0006264042834056824
65,0.0062609676910571664
66,0.0007400645435080419
67,0.004563341008164583
68,0.0040667534005349015
69,0.0069020497384131765
70,0.002794055206740559
71,0.0016954341144310334
72,0.00599620177180222
73,0.0035463722079991456
74,0.0023745741500169736
75,0.0008401181289073703
76,0.002729799637506562
77,0.0028471188300671292
78,0.0027643230417429714
79,0.005005617382003835
80,0.002935498744772684
81,0.004966137431714824
82,0.008261126194065292
83,0.008108320687955878
84,0.004874914681473258
85,0.004448352027896009
86,0.003300591185938555
87,0.004349574789172037
88,0.0032732745507768673
89,0.0
90,0.0058739005240087015
91,0.003924367715061971
92,0.0009174652967236941
93,0.005634387122361984
94,0.007020048286793079
95,0.006305614110057622
96,0.006053339320841944
97,0.00962172504866874
98,0.004251391000417609
99,0.0038968505863102064
100,0.0049278265041286465
101,0.0019812677748880184
102,0.003651367447467766
103,0.001911951909338281
104,0.0035816113350290533
105,0.0024791117140462284
106,0.0009208679678570298
107,0.004270797096850065
108,0.004069088449478973
109,0.002667504802297268
110,0.003953901347624399
111,0.008405757083897845
