,0
0,0.014108184380355122
1,0.012009912921296906
2,0.05659726944047469
3,0.008688954080355383
4,0.012672079183335173
5,0.02743872023347541
6,0.010650498748973745
7,0.005618725538908426
8,0.004908790578535292
9,0.014758537559677992
10,0.008558859482472855
11,0.006614067139306229
12,0.030106828636047425
13,0.04658815265180333
14,0.0019517896374399678
15,0.0026852941399249514
16,0.0022802017846997313
17,0.0019084776825532442
18,0.004880135069766264
19,0.004195154738049486
20,0.0045353842775655885
21,0.0028009540977363195
22,0.003985592573249236
23,0.009320482840978668
24,0.0001959877903854143
25,0.0004942442800798451
26,0.0010761338777285536
27,0.003535131439909702
28,0.0
29,0.00031180824652642206
30,0.00035518707689332474
31,0.0007817202028427805
32,0.0
33,0.0008040929561908228
34,0.00018848729874524167
35,0.0007283735038919921
36,0.0017253955075760556
37,0.0025640108803251654
38,0.0
39,0.00047574389414143737
40,0.0019058057497244399
41,0.0022089247289614716
42,0.0009285667531581095
43,0.0
44,0.000744738676915209
45,0.0015613511404006218
46,0.00026313776374196397
47,0.0007925563898192217
48,0.0010440631316341901
49,0.0007779243876960892
50,0.002330978403631254
51,0.001285240272451628
52,0.0008272851272533952
53,0.0
54,0.0023808505255161383
55,0.006561480700205832
56,0.00033379514699897225
57,0.0
58,0.0011119404453406468
59,0.0004148809255282357
60,0.001652984629862841
61,0.003573091690480489
62,0.0018725110285906779
63,0.005415254429079456
64,0.0018149336803585485
65,0.0024191284503124488
66,0.0008166138076597008
67,0.0009564177512841928
68,0.0003224843809502751
69,0.0011497956646838077
70,0.00028228952718723204
71,0.0014858646949673846
72,0.0019322086183231947
73,0.0009271479139473471
74,0.0008095582057802661
75,0.001190502895725422
76,0.0008680390679832732
77,0.004433175209746082
78,0.000814197125166874
79,0.0036798720037587206
80,0.0021969852402866606
81,0.0017189719894306708
82,0.0012524025787820675
83,0.003378107444852105
84,0.0034208876254694758
85,0.00018197732249238376
86,0.0018643538173685622
87,0.0012656499077429591
88,0.00046756327557223506
89,0.0018465645731081616
90,0.000669971801074882
91,0.0033914325033819444
92,0.0012200268763690291
93,0.0016207271230980278
94,0.0020371038258721963
95,0.000636715034251982
96,0.0005880000996467642
97,0.0008393966477317046
98,0.004344926209702685
99,0.0003686833572957766
100,0.0027514415809075494
101,0.0016924226836037962
102,0.0005350588402407854
103,0.000527432361030231
104,0.004767134590277011
105,0.004933714745757248
106,0.0011044608184076537
107,0.0021088224773412006
108,0.007733821940394789
109,0.00788257587009787
110,0.019201209982802208
111,0.014431369757447115
112,0.01435800687973969
113,0.007799733037572416
114,0.012952942609454196
115,0.019209833601248723
116,0.02202226147293879
117,0.038102758283186475
118,0.007110185647719136
119,0.004192292565341261
120,0.0167411503041096
121,0.03267105801871073
122,0.03687368903016472
123,0.006868388338302649
124,0.013721651367658756
125,0.007725487138544898
126,0.004582151699800192
127,0.008550409624270646
128,0.011378257569564908
129,0.008063736775428527
130,0.0030780861076673137
131,0.00572286960193911
132,0.016066556171631153
133,0.0017057447622573125
134,0.006471048280009379
135,0.023239068369374935
136,0.024330503386591814
137,0.018405708754092982
138,0.0029395131012415043
139,0.004974845896069139
140,0.014710268819198591
141,0.008050439150115935
142,0.013683117185660893
143,0.007661088732666375
144,0.00475231588204977
145,0.005806437265969419
146,0.003957085338257053
147,0.02229144395624193
148,0.006825967419966855
149,0.019795899174035958
150,0.019708449023273813
151,0.01133879983491387
152,0.007591881504137018
