,0
0,0.060241779537179956
1,0.021345239440424473
2,0.05105254980224762
3,0.03200514772657545
4,0.01502532157422168
5,0.0404090635015869
6,0.01664510519870476
7,0.038374464747986406
8,0.02433146101905895
9,0.06489590288340134
10,0.01580765339593116
11,0.0639044944494313
12,0.04679437650470695
13,0.02413705988662773
14,0.008230645765240763
15,0.0047469934499246936
16,0.0
17,0.005616015906799731
18,0.0
19,0.026340403953033845
20,0.0
21,0.0
22,0.0
23,0.006963607350303929
24,0.0
25,0.0
26,0.0
27,0.00757297198197037
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.009498234165443948
35,0.0
36,0.0
37,0.0
38,0.006897743860226692
39,0.0
40,0.012960857678214137
41,0.0
42,0.0
43,0.00590248896466558
44,0.008258327363368047
45,0.021017274481109217
46,0.014084094612166385
47,0.008718659513586616
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.020011335797049064
56,0.0
57,0.0
58,0.0
59,0.0097584253870461
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.02329529151297404
66,0.0
67,0.023319528024675882
68,0.007069527071707533
69,0.01645823094141331
70,0.0
71,0.014397658321436897
72,0.015314510391334628
73,0.0062914596334490164
74,0.004721052859593099
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.016199824960237787
82,0.0
83,0.0
84,0.01036244333102487
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.008660050459209595
92,0.0
93,0.01491899735245355
94,0.0043353937783842155
95,0.012103707332685563
96,0.007034475472073738
97,0.02260901257097555
98,0.0
99,0.0
100,0.0
101,0.01237439941143645
102,0.0
103,0.0
104,0.0
105,0.024591783036211796
106,0.007125573064696531
107,0.0
108,0.041770234710270845
109,0.009791124251551476
110,0.0
111,0.005708021613969817
