,0
0,0.03436856890452821
1,0.04729065508518432
2,0.06661318090299286
3,0.01552407321770425
4,0.02625898713008893
5,0.09449709763506212
6,0.02981319471451321
7,0.02309714885031833
8,0.024478521913619808
9,0.04193947344402746
10,0.03791757680827268
11,0.022274239492040382
12,0.03726796603264988
13,0.03464564838594713
14,0.006168123807225284
15,0.0031863649682905733
16,0.003708237669456861
17,0.003654497039213743
18,0.002871006010127278
19,0.006168740689588615
20,0.00893101686407713
21,0.0063082059241267065
22,0.0026611732108690832
23,0.0024450508259701727
24,0.00261934828756732
25,0.006846490503096592
26,0.005988595264143271
27,0.012390731794257624
28,0.0016612177062219984
29,0.0018710830294957333
30,0.0007200747091175899
31,0.00822513925242296
32,0.002425781551384609
33,0.0008081027409551024
34,0.0028226326865310974
35,0.00664454460119722
36,0.0004406375008524392
37,0.0013683707833901438
38,0.0014182349128633058
39,0.002835574716014472
40,0.007008275406880545
41,0.0055604198948033525
42,0.0026190806682331704
43,0.0009456135343409091
44,0.004563175094603192
45,0.00914039451296635
46,0.003394941931480302
47,0.0005092559725760386
48,0.001947974301048782
49,0.00486300873727724
50,0.0005416951281534595
51,0.0006668834392151202
52,0.0019639440421692182
53,0.004669847131384667
54,0.007241947527692162
55,0.004857253603428193
56,0.003274813960998531
57,0.001462678653844937
58,0.008495901906423235
59,0.017378857634455586
60,0.0016420908661312853
61,0.002086221614346667
62,0.0020746144271277353
63,0.0030191529843090264
64,0.005161070058648081
65,0.007670102346120576
66,0.0023476230480853335
67,0.015636940384753308
68,0.005383022795869294
69,0.006786808097188938
70,0.0024692751770619146
71,0.002617487176547829
72,0.0040541412384124
73,0.00483028389820503
74,0.003463988531559712
75,0.0021569180993957393
76,0.002570673006661429
77,0.005088103067725555
78,0.0007107238417083307
79,0.00248492792606717
80,0.0031794947420609385
81,0.007336193673289733
82,0.005318583214574002
83,0.009670313150727453
84,0.0031547946991490163
85,0.002653747742527214
86,0.003589520538999773
87,0.015290178614760458
88,0.01658754520736407
89,0.0023863999468247323
90,0.007138203224175449
91,0.011647611606464575
92,0.0017646219844650005
93,0.0031898240272482336
94,0.004756906761929164
95,0.00699876761453315
96,0.00610858946015782
97,0.00554424393741157
98,0.004795893185989988
99,0.0025388235905828217
100,0.004657917821057658
101,0.004972568786349663
102,0.0062268670838265296
103,0.0004863431582658125
104,0.007777551621492436
105,0.004894514525688006
106,0.00020769181700386034
107,0.0024495296418876535
108,0.0076882196366892955
109,0.009642857597550463
110,0.004808692906459834
111,0.008001547247186836
