,0
0,0.046673279949457004
1,0.05620677405133594
2,0.04518928098662652
3,0.016499077590049763
4,0.025671725580031106
5,0.07237112546304456
6,0.026785441087735024
7,0.026882555555259143
8,0.018927316077481014
9,0.03689064663518943
10,0.02829247028423563
11,0.015199154349639905
12,0.0332057865053932
13,0.048697487832611824
14,0.0068063292600838605
15,0.003730691406208481
16,0.007455512345912831
17,0.0067376435005644525
18,0.004344303558405229
19,0.010481933601375233
20,0.007616546294347138
21,0.00904964829137156
22,0.0024822845687844266
23,0.0067421706052869694
24,0.0032879557260550043
25,0.005485748359516291
26,0.007190211695494464
27,0.0131787360938986
28,0.0009091867140961434
29,0.008218910048168514
30,0.001599698892044597
31,0.005040624504489828
32,0.002338139946526512
33,0.004329027448104789
34,0.002418353748063338
35,0.004220823909067179
36,0.0005932736327219253
37,0.0017093084840941165
38,0.002828947453695693
39,0.005778959615786017
40,0.008101800962131617
41,0.004876337371013745
42,0.002674175248606747
43,0.0017806365152007754
44,0.0031173761245077976
45,0.0057236306048217035
46,0.0022252569189333588
47,0.00025838107659252786
48,0.0036692624699585117
49,0.005573701053730667
50,0.003003440802585695
51,0.0026179074212376173
52,0.0010747107212597561
53,0.008210217371877455
54,0.007684090960601534
55,0.005041571189568
56,0.0018948858673195495
57,0.0018216690057670578
58,0.003113535416476951
59,0.006681782735558302
60,0.003531331663600181
61,0.0037768200318545352
62,0.003974613323342273
63,0.006209821604902404
64,0.0023139229856066206
65,0.005368251221239608
66,0.002815979599825097
67,0.015351473277107053
68,0.006247814122599116
69,0.00899225104765725
70,0.0012328016533222133
71,0.001882900285779375
72,0.001764441124036521
73,0.00685497017329748
74,0.004068424031806157
75,0.0023257582422773473
76,0.0038301230068143897
77,0.009063845700690807
78,0.0018129167551679368
79,0.002766227942832034
80,0.002880669832096541
81,0.005241895968715489
82,0.007514044143190968
83,0.01184881510304878
84,0.0021820873798879662
85,0.0024654056652546785
86,0.005981274856964975
87,0.00881754732626467
88,0.004466146408651229
89,0.0016973927851183972
90,0.007452927871859403
91,0.009045778050211993
92,0.004051995231037828
93,0.003566693535426888
94,0.008536707170152513
95,0.006404812233779065
96,0.00792537192874229
97,0.007245139098930372
98,0.002275625244011056
99,0.002885841277095735
100,0.013332840938122797
101,0.00624719834466184
102,0.006208267234725385
103,0.0036762401040540986
104,0.006715683580675045
105,0.013070041574796248
106,0.0012599754664428316
107,0.004396967466038088
108,0.008636850700697377
109,0.00583751065658718
110,0.005338928782147592
111,0.007397174756849677
