,0
0,0.016168878071815065
1,0.011568280240887035
2,0.01502176607275168
3,0.01552902398698389
4,0.010922017017636492
5,0.02048796685510476
6,0.011185676534882021
7,0.01194271159478248
8,0.003950731306866104
9,0.01314313092502598
10,0.012259203887235314
11,0.01656216697134527
12,0.01952937347342029
13,0.026235936101683212
14,0.003539907551070646
15,0.002714975235499222
16,0.005070948691339984
17,0.005212420481071147
18,0.00895258465143075
19,0.006585457811694582
20,0.006959389649773336
21,0.003316340165304117
22,0.007523195812300434
23,0.005761638530561905
24,0.001106623162229411
25,0.0013272367365075133
26,0.00041988816625166265
27,0.002956640707116021
28,0.0009879660479520914
29,0.0013360159523745207
30,0.0004127015430597818
31,0.0029468417592694797
32,0.0004981501427101283
33,8.790407318556798e-05
34,0.0010244756615245367
35,0.0017485690976728268
36,0.0029190687986970793
37,0.00362636006678673
38,0.0029314259675459913
39,0.000825775183589065
40,0.0013496717497617288
41,0.005238254261353061
42,0.0021164606616239224
43,0.000963652870051141
44,0.0011067479650933101
45,0.0030490134211131285
46,0.0011924459838365987
47,0.0013499091858416269
48,0.0008148406792889812
49,0.00484647966829729
50,0.0017511413221533584
51,0.00431943634417593
52,0.003295745833321702
53,0.0014654154722894244
54,0.00181687603126596
55,0.003444858671232166
56,0.00099332143153363
57,0.0006195374020477311
58,0.0009128634591685611
59,0.0027685419005530217
60,0.0007539129194618988
61,0.005566482715464857
62,0.0011087071644792588
63,0.004975099419403317
64,0.004022274685841144
65,0.0041476290098948505
66,0.000948466038421727
67,0.0023832200603975274
68,0.0009491918112494739
69,0.0036423679522858392
70,0.0014419822767519975
71,0.0010561556722865214
72,0.0012559737037548453
73,0.002327531303428396
74,0.0011988635052583969
75,0.0009794406234898115
76,0.0011441332298089196
77,0.00383573645845785
78,0.003136563200439599
79,0.002540641166715951
80,0.0002054465736301657
81,0.0013245541972316086
82,0.0020753323377782854
83,0.00613828840605988
84,0.000656946030500348
85,0.002282365806458651
86,0.0016320431885172198
87,0.0017120844831073315
88,0.00011350819171418564
89,0.002792203259044228
90,0.0020108258388009978
91,0.003483312283880703
92,0.0034935087174781687
93,0.0012862339135925247
94,0.002598535813880615
95,0.00261019347605076
96,0.0006494593496918092
97,0.0016020849703763406
98,0.002305682040983847
99,0.0025877477925889476
100,0.004050625080574343
101,0.0025465860781505056
102,0.0010318491958478046
103,0.002084090110099259
104,0.007676749358878156
105,0.0029493464218093273
106,0.0026689308301619864
107,0.005536523457957315
108,0.004245380300466206
109,0.006988849291127105
110,0.00926961720175377
111,0.01182699755219372
112,0.015496089205997994
113,0.012994811512436333
114,0.018176317401227025
115,0.018226131799755813
116,0.019025147054993422
117,0.019151626691281804
118,0.0067500255671323825
119,0.007663585726798089
120,0.011136828155593454
121,0.01777381121849854
122,0.013177621255476068
123,0.007716603121909419
124,0.01077505212806112
125,0.009851668523766509
126,0.008295138743422258
127,0.010186666064479082
128,0.006464745211911708
129,0.015939440197070102
130,0.008876688553152844
131,0.01721259508949858
132,0.022737727169061275
133,0.005204438377142131
134,0.013016663280699248
135,0.01138973208465124
136,0.018785351871310675
137,0.014663205034820444
138,0.002805793079949296
139,0.006210746036998076
140,0.008839099019119777
141,0.008073523424864002
142,0.01538434011123014
143,0.00943091885560831
144,0.013437060259114269
145,0.00988886080362933
146,0.01794705456969953
147,0.034036648219244806
148,0.006247755770623998
149,0.011584346393529801
150,0.014851665882368158
151,0.011374207690658668
152,0.0106354153745956
